,ip,app,device,os,channel,click_time,attributed_time,is_attributed
9343,162030,2,1,15,477,2017-11-06 16:00:13,,0
9344,1780,2,1,19,219,2017-11-06 16:00:13,,0
9345,56202,8,1,19,145,2017-11-06 16:00:13,,0
9346,209283,9,1,34,215,2017-11-06 16:00:13,,0
9347,25588,13,1,607,400,2017-11-06 16:00:13,,0
9348,8318,12,1,20,140,2017-11-06 16:00:13,,0
9349,18703,13,2,607,400,2017-11-06 16:00:13,,0
9350,119289,12,1,22,245,2017-11-06 16:00:13,,0
9351,99069,9,1,19,215,2017-11-06 16:00:13,,0
9352,133733,13,1,607,400,2017-11-06 16:00:13,,0
9353,76966,15,1,19,245,2017-11-06 16:00:13,,0
9354,55359,9,1,19,215,2017-11-06 16:00:13,,0
9355,17572,9,1,19,134,2017-11-06 16:00:13,,0
9356,14782,2,2,13,205,2017-11-06 16:00:13,,0
9357,66873,18,1,2,134,2017-11-06 16:00:13,,0
9358,131336,3,1,13,173,2017-11-06 16:00:13,,0
9359,98433,6,1,13,125,2017-11-06 16:00:13,,0
9360,45745,2,1,17,377,2017-11-06 16:00:13,,0
9361,132058,9,1,8,234,2017-11-06 16:00:13,,0
9362,71711,14,1,14,463,2017-11-06 16:00:13,,0
9363,54304,15,1,26,140,2017-11-06 16:00:13,,0
9364,71593,15,1,15,245,2017-11-06 16:00:13,,0
9365,77792,18,1,19,121,2017-11-06 16:00:13,,0
9366,25553,13,1,607,400,2017-11-06 16:00:13,,0
9367,100333,2,1,8,401,2017-11-06 16:00:13,,0
9368,201182,12,1,13,245,2017-11-06 16:00:13,,0
9369,90855,13,1,607,400,2017-11-06 16:00:13,,0
9370,104945,2,1,10,258,2017-11-06 16:00:13,,0
9371,91006,15,1,17,111,2017-11-06 16:00:13,,0
9372,70462,9,1,10,445,2017-11-06 16:00:13,,0
9373,123729,18,1,9,121,2017-11-06 16:00:13,,0
9374,1285,15,1,17,245,2017-11-06 16:00:13,,0
9375,54304,9,1,26,134,2017-11-06 16:00:13,,0
9376,53960,13,1,607,400,2017-11-06 16:00:13,,0
9377,1372,88,3032,607,347,2017-11-06 16:00:13,,0
9378,22990,2,1,17,122,2017-11-06 16:00:13,,0
9379,69449,3,1,13,280,2017-11-06 16:00:13,,0
9380,142730,27,1,18,122,2017-11-06 16:00:13,,0
9381,65003,3,1,19,280,2017-11-06 16:00:13,,0
9382,52600,14,1,18,401,2017-11-06 16:00:13,,0
9383,91574,8,1,15,145,2017-11-06 16:00:13,,0
9384,4052,13,1,13,477,2017-11-06 16:00:13,,0
9385,147957,13,1,607,400,2017-11-06 16:00:13,,0
9386,8301,24,1,19,105,2017-11-06 16:00:13,,0
9387,49582,12,1,19,265,2017-11-06 16:00:13,,0
9388,63762,18,1,19,107,2017-11-06 16:00:13,,0
9389,45648,9,1,13,215,2017-11-06 16:00:13,,0
9390,183706,21,1,13,128,2017-11-06 16:00:13,,0
9391,3520,12,1,13,265,2017-11-06 16:00:13,,0
9392,72028,12,1,13,178,2017-11-06 16:00:13,,0
9393,187098,3,1,19,489,2017-11-06 16:00:13,,0
9394,8210,13,1,27,477,2017-11-06 16:00:13,,0
9395,76529,12,1,6,178,2017-11-06 16:00:13,,0
9396,105475,3,1,25,173,2017-11-06 16:00:13,,0
9397,107704,8,1,19,145,2017-11-06 16:00:13,,0
9398,114795,22,1,17,116,2017-11-06 16:00:13,,0
9399,118154,26,1,13,266,2017-11-06 16:00:13,,0
9400,192030,12,1,18,259,2017-11-06 16:00:13,,0
9401,84276,11,1,19,325,2017-11-06 16:00:13,,0
9402,54304,1,1,26,134,2017-11-06 16:00:13,,0
9403,204844,12,1,11,409,2017-11-06 16:00:13,,0
9404,75092,150,1,20,110,2017-11-06 16:00:13,,0
9405,30587,13,1,607,400,2017-11-06 16:00:13,,0
9406,52588,12,1,13,265,2017-11-06 16:00:13,,0
9407,132369,11,1,22,319,2017-11-06 16:00:13,,0
9408,79941,18,1,19,107,2017-11-06 16:00:13,,0
9409,118367,3,1,13,280,2017-11-06 16:00:13,,0
9410,1256,8,1,13,145,2017-11-06 16:00:13,,0
9411,62790,14,1,19,489,2017-11-06 16:00:13,,0
9412,18906,12,1,13,245,2017-11-06 16:00:13,,0
9413,82987,12,1,19,178,2017-11-06 16:00:13,,0
9414,118412,15,1,13,245,2017-11-06 16:00:13,,0
9415,115464,9,1,22,215,2017-11-06 16:00:13,,0
9416,17527,6,2,19,459,2017-11-06 16:00:13,,0
9417,77543,2,1,36,477,2017-11-06 16:00:13,,0
9418,93733,24,1,19,105,2017-11-06 16:00:13,,0
9419,15000,8,1,19,145,2017-11-06 16:00:13,,0
9420,114235,15,1,18,245,2017-11-06 16:00:13,,0
9421,5729,12,2,13,245,2017-11-06 16:00:13,,0
9422,173323,12,1,19,219,2017-11-06 16:00:13,,0
9423,188668,12,1,16,259,2017-11-06 16:00:13,,0
9424,37776,26,1,6,266,2017-11-06 16:00:13,,0
9425,191880,24,1,13,105,2017-11-06 16:00:13,,0
9426,94924,15,1,19,245,2017-11-06 16:00:13,,0
9427,99542,5,1,19,377,2017-11-06 16:00:13,,0
9428,8318,15,1,20,259,2017-11-06 16:00:13,,0
9429,5348,18,1,18,121,2017-11-06 16:00:13,,0
9430,81863,2,1,27,258,2017-11-06 16:00:13,,0
9431,63812,15,2,9,3,2017-11-06 16:00:13,,0
9432,89661,9,1,15,134,2017-11-06 16:00:13,,0
9433,141793,12,1,16,245,2017-11-06 16:00:13,,0
9434,81522,12,1,10,265,2017-11-06 16:00:13,,0
9435,114276,3,1,53,379,2017-11-06 16:00:13,,0
9436,185513,9,2,9,234,2017-11-06 16:00:13,,0
9437,76744,6,1,13,125,2017-11-06 16:00:13,,0
9438,68965,9,1,8,134,2017-11-06 16:00:13,,0
9439,43793,9,1,13,134,2017-11-06 16:00:13,,0
9440,203223,12,1,16,259,2017-11-06 16:00:13,,0
9441,132058,12,1,8,259,2017-11-06 16:00:13,,0
9442,81936,15,1,18,245,2017-11-06 16:00:13,,0
9443,124146,15,1,13,140,2017-11-06 16:00:13,,0
9444,39551,18,1,18,107,2017-11-06 16:00:13,,0
9445,25588,13,1,607,400,2017-11-06 16:00:13,,0
9446,91536,8,1,26,145,2017-11-06 16:00:13,,0
9447,61420,12,1,35,409,2017-11-06 16:00:13,,0
9448,11865,15,2,32,245,2017-11-06 16:00:13,,0
9449,98566,64,1,46,459,2017-11-06 16:00:13,,0
9450,27878,64,1,13,459,2017-11-06 16:00:13,,0
9451,73333,14,1,17,349,2017-11-06 16:00:13,,0
9452,83860,15,1,20,111,2017-11-06 16:00:13,,0
9453,5314,13,2,607,400,2017-11-06 16:00:13,,0
9454,23953,8,1,19,145,2017-11-06 16:00:13,,0
9455,69449,9,1,13,134,2017-11-06 16:00:13,,0
9456,14063,9,1,19,134,2017-11-06 16:00:13,,0
9457,124146,9,1,13,134,2017-11-06 16:00:13,,0
9458,11865,12,2,32,245,2017-11-06 16:00:13,,0
9459,121058,14,1,19,463,2017-11-06 16:00:13,,0
9460,43793,12,1,13,178,2017-11-06 16:00:13,,0
9461,73516,13,2,607,400,2017-11-06 16:00:13,,0
9462,129297,13,1,607,400,2017-11-06 16:00:13,,0
9463,75617,3,1,19,19,2017-11-06 16:00:13,,0
9464,138573,1,1,37,24,2017-11-06 16:00:13,,0
9465,92749,27,1,3,153,2017-11-06 16:00:13,,0
9466,25009,11,1,18,319,2017-11-06 16:00:13,,0
9467,120703,64,1,49,459,2017-11-06 16:00:13,,0
9468,1256,15,1,13,140,2017-11-06 16:00:13,,0
9469,141793,15,1,16,245,2017-11-06 16:00:13,,0
9470,125100,9,1,19,134,2017-11-06 16:00:13,,0
9471,79745,13,1,607,400,2017-11-06 16:00:13,,0
9472,191657,18,1,58,107,2017-11-06 16:00:13,,0
9473,67040,18,1,19,134,2017-11-06 16:00:13,,0
9474,124794,18,1,15,121,2017-11-06 16:00:13,,0
9475,63203,26,1,13,121,2017-11-06 16:00:13,,0
9476,17149,18,1,10,121,2017-11-06 16:00:13,,0
9477,29377,3,1,10,211,2017-11-06 16:00:13,,0
9478,29377,15,1,10,245,2017-11-06 16:00:13,,0
9479,73516,9,2,42,215,2017-11-06 16:00:13,,0
9480,92721,13,1,607,400,2017-11-06 16:00:13,,0
9481,87231,3,1,41,280,2017-11-06 16:00:13,,0
9482,77494,15,1,6,315,2017-11-06 16:00:13,,0
9483,172522,15,1,28,3,2017-11-06 16:00:13,,0
9484,53964,12,1,19,328,2017-11-06 16:00:13,,0
9485,111025,12,1,14,265,2017-11-06 16:00:13,,0
9486,4403,1,1,13,17,2017-11-06 16:00:13,,0
9487,201182,9,1,19,134,2017-11-06 16:00:13,,0
9488,118847,25,1,9,259,2017-11-06 16:00:13,,0
9489,27456,3,1,13,489,2017-11-06 16:00:13,,0
9490,45757,15,1,13,430,2017-11-06 16:00:13,,0
9491,29804,12,1,10,265,2017-11-06 16:00:13,,0
9492,43809,2,1,19,452,2017-11-06 16:00:13,,0
9493,70901,64,1,17,459,2017-11-06 16:00:13,,0
9494,156185,3,1,19,402,2017-11-06 16:00:13,,0
9495,178575,11,1,19,325,2017-11-06 16:00:13,,0
9496,205800,15,1,13,245,2017-11-06 16:00:13,,0
9497,5729,18,2,13,121,2017-11-06 16:00:13,,0
9498,180349,9,1,13,244,2017-11-06 16:00:13,,0
9499,123701,12,1,9,245,2017-11-06 16:00:13,,0
9500,69096,15,1,19,386,2017-11-06 16:00:13,,0
9501,106223,12,1,19,205,2017-11-06 16:00:13,,0
9502,173879,8,1,19,145,2017-11-06 16:00:13,,0
9503,204437,3,1,17,137,2017-11-06 16:00:13,,0
9504,81936,18,1,18,121,2017-11-06 16:00:13,,0
9505,85577,3,1,19,280,2017-11-06 16:00:13,,0
9506,75200,3,1,20,379,2017-11-06 16:00:13,,0
9507,77792,12,1,19,245,2017-11-06 16:00:13,,0
9508,208768,8,1,15,145,2017-11-06 16:00:13,,0
9509,134948,15,1,19,245,2017-11-06 16:00:13,,0
9510,77792,15,1,19,245,2017-11-06 16:00:13,,0
9511,105475,1,1,19,137,2017-11-06 16:00:13,,0
9512,59125,23,1,19,153,2017-11-06 16:00:13,,0
9513,103162,12,1,8,259,2017-11-06 16:00:13,,0
9514,94924,18,1,19,121,2017-11-06 16:00:13,,0
9515,204437,15,1,17,245,2017-11-06 16:00:13,,0
9516,205800,12,1,13,245,2017-11-06 16:00:13,,0
9517,69190,12,1,17,259,2017-11-06 16:00:13,,0
9518,27114,15,1,19,315,2017-11-06 16:00:13,,0
9519,136541,18,1,19,134,2017-11-06 16:00:13,,0
9520,80466,13,1,607,400,2017-11-06 16:00:13,,0
9521,29993,13,1,19,400,2017-11-06 16:00:13,,0
9522,201182,12,1,19,178,2017-11-06 16:00:13,,0
9523,6424,1,1,13,134,2017-11-06 16:00:13,,0
9524,34486,18,3032,607,107,2017-11-06 16:00:13,,0
9525,135438,12,1,19,259,2017-11-06 16:00:13,,0
9526,166358,10,1,12,113,2017-11-06 16:00:13,,0
9527,27678,8,1,19,145,2017-11-06 16:00:13,,0
9528,126713,18,1,41,107,2017-11-06 16:00:13,,0
9529,38101,13,1,607,400,2017-11-06 16:00:13,,0
9530,41308,13,1,18,477,2017-11-06 16:00:13,,0
9531,27561,18,1,18,107,2017-11-06 16:00:13,,0
9532,73487,18,1,19,439,2017-11-06 16:00:13,,0
9533,114526,3,1,13,424,2017-11-06 16:00:13,,0
9534,1256,9,1,13,134,2017-11-06 16:00:13,,0
9535,79857,9,1,19,134,2017-11-06 16:00:13,,0
9536,189271,14,1,19,134,2017-11-06 16:00:13,,0
9537,84443,12,1,13,265,2017-11-06 16:00:13,,0
9538,70780,2,1,18,122,2017-11-06 16:00:13,,0
9539,125100,12,1,19,178,2017-11-06 16:00:13,,0
9540,208768,9,1,15,134,2017-11-06 16:00:13,,0
9541,5729,15,2,13,245,2017-11-06 16:00:13,,0
9542,2760,15,1,37,3,2017-11-06 16:00:13,,0
9543,185670,12,1,9,259,2017-11-06 16:00:13,,0
9544,11777,9,1,13,134,2017-11-06 16:00:13,,0
9545,118847,25,1,9,259,2017-11-06 16:00:13,,0
9546,208768,15,1,15,140,2017-11-06 16:00:13,,0
9547,8301,20,1,19,259,2017-11-06 16:00:13,,0
9548,94924,12,1,19,245,2017-11-06 16:00:13,,0
9549,209477,14,1,19,439,2017-11-06 16:00:13,,0
9550,25152,12,1,14,178,2017-11-06 16:00:13,,0
9551,147413,8,1,19,145,2017-11-06 16:00:13,,0
9552,25152,9,1,14,134,2017-11-06 16:00:13,,0
9553,114199,18,1,17,121,2017-11-06 16:00:13,,0
9554,150910,9,1,19,215,2017-11-06 16:00:13,,0
9555,94826,28,1,37,135,2017-11-06 16:00:13,,0
9556,177688,28,1,19,135,2017-11-06 16:00:13,,0
9557,138852,9,1,18,466,2017-11-06 16:00:13,,0
9558,93733,20,1,19,259,2017-11-06 16:00:13,,0
9559,149893,18,1,13,134,2017-11-06 16:00:13,,0
9560,114146,18,1,12,439,2017-11-06 16:00:13,,0
9561,66742,15,1,18,412,2017-11-06 16:00:13,,0
9562,134948,12,1,19,245,2017-11-06 16:00:13,,0
9563,9587,1,1,53,134,2017-11-06 16:00:13,,0
9564,34492,12,1,18,409,2017-11-06 16:00:13,,0
9565,71178,64,1,31,459,2017-11-06 16:00:13,,0
9566,173879,15,1,19,140,2017-11-06 16:00:13,,0
9567,8292,6,1,17,125,2017-11-06 16:00:13,,0
9568,77866,15,1,17,430,2017-11-06 16:00:13,,0
9569,72224,18,1,13,121,2017-11-06 16:00:13,,0
9570,2494,3,1,13,130,2017-11-06 16:00:13,,0
9571,153221,14,1,37,442,2017-11-06 16:00:13,,0
9572,114795,14,2,25,123,2017-11-06 16:00:13,,0
9573,179199,18,1,19,107,2017-11-06 16:00:13,,0
9574,18906,15,1,13,245,2017-11-06 16:00:13,,0
9575,106038,18,1,13,121,2017-11-06 16:00:13,,0
9576,44010,3,1,16,280,2017-11-06 16:00:13,,0
9577,29993,9,1,19,215,2017-11-06 16:00:13,,0
9578,27878,12,1,13,265,2017-11-06 16:00:13,,0
9579,79640,23,1,13,153,2017-11-06 16:00:13,,0
9580,42398,2,1,19,477,2017-11-06 16:00:13,,0
9581,123871,3,1,15,280,2017-11-06 16:00:13,,0
9582,68965,8,1,8,145,2017-11-06 16:00:13,,0
9583,114314,33,3032,607,347,2017-11-06 16:00:13,,0
9584,147957,13,1,607,400,2017-11-06 16:00:13,,0
9585,181720,64,1,19,459,2017-11-06 16:00:13,,0
9586,58192,2,1,13,477,2017-11-06 16:00:13,,0
9587,71601,2,1,16,122,2017-11-06 16:00:13,,0
9588,100182,3,1,13,280,2017-11-06 16:00:13,,0
9589,36434,9,1,22,215,2017-11-06 16:00:13,,0
9590,121472,2,1,40,469,2017-11-06 16:00:13,,0
9591,71219,27,1,13,122,2017-11-06 16:00:13,,0
9592,63790,3,1,10,137,2017-11-06 16:00:13,,0
9593,47313,15,1,17,245,2017-11-06 16:00:13,,0
9594,91536,12,1,19,259,2017-11-06 16:00:13,,0
9595,122042,15,1,19,245,2017-11-06 16:00:13,,0
9596,122042,18,1,19,121,2017-11-06 16:00:13,,0
9597,153289,3,1,6,130,2017-11-06 16:00:13,,0
9598,122042,12,1,19,245,2017-11-06 16:00:13,,0
9599,35125,1,1,13,134,2017-11-06 16:00:13,,0
9600,39453,12,1,8,265,2017-11-06 16:00:13,,0
9601,57519,3,1,17,115,2017-11-06 16:00:13,,0
9602,111025,9,1,40,234,2017-11-06 16:00:13,,0
9603,27114,3,1,19,442,2017-11-06 16:00:13,,0
9604,155518,14,1,19,401,2017-11-06 16:00:13,,0
9605,194040,15,1,19,412,2017-11-06 16:00:13,,0
9606,109776,2,2,13,122,2017-11-06 16:00:13,,0
9607,57519,2,1,17,258,2017-11-06 16:00:13,,0
9608,67313,14,1,3,401,2017-11-06 16:00:13,,0
9609,68059,1,1,6,134,2017-11-06 16:00:13,,0
9610,82987,15,1,19,480,2017-11-06 16:00:13,,0
9611,12524,2,2,13,205,2017-11-06 16:00:13,,0
9612,54132,8,1,19,145,2017-11-06 16:00:13,,0
9613,40631,14,1,13,134,2017-11-06 16:00:13,,0
9614,22137,2,1,32,364,2017-11-06 16:00:13,,0
9615,144344,13,2,607,400,2017-11-06 16:00:13,,0
9616,79806,12,1,13,328,2017-11-06 16:00:13,,0
9617,79806,2,1,13,212,2017-11-06 16:00:13,,0
9618,39782,13,1,607,400,2017-11-06 16:00:13,,0
9619,88935,9,1,14,244,2017-11-06 16:00:13,,0
9620,43809,3,1,19,137,2017-11-06 16:00:13,,0
9621,8451,8,1,6,145,2017-11-06 16:00:13,,0
9622,145934,2,1,40,469,2017-11-06 16:00:13,,0
9623,23313,9,1,9,244,2017-11-06 16:00:13,,0
9624,105475,2,1,10,469,2017-11-06 16:00:13,,0
9625,152902,13,1,607,400,2017-11-06 16:00:13,,0
9626,96201,2,1,6,477,2017-11-06 16:00:13,,0
9627,155518,2,1,19,435,2017-11-06 16:00:13,,0
9628,91836,8,1,12,145,2017-11-06 16:00:13,,0
9629,105475,3,1,10,466,2017-11-06 16:00:13,,0
9630,63790,15,1,10,245,2017-11-06 16:00:13,,0
9631,71380,2,1,13,219,2017-11-06 16:00:13,,0
9632,66033,3,1,18,280,2017-11-06 16:00:13,,0
9633,114146,22,1,12,116,2017-11-06 16:00:13,,0
9634,2589,12,1,26,481,2017-11-06 16:00:13,,0
9635,84228,9,1,19,134,2017-11-06 16:00:13,,0
9636,47293,6,1,18,125,2017-11-06 16:00:13,,0
9637,125222,12,1,19,265,2017-11-06 16:00:13,,0
9638,8870,14,1,35,480,2017-11-06 16:00:13,,0
9639,116980,15,1,19,386,2017-11-06 16:00:13,,0
9640,54304,8,1,26,145,2017-11-06 16:00:13,,0
9641,53436,13,1,1,477,2017-11-06 16:00:13,,0
9642,91574,2,1,19,205,2017-11-06 16:00:13,,0
9643,66282,13,1,607,400,2017-11-06 16:00:13,,0
9644,90626,3,1,19,173,2017-11-06 16:00:13,,0
9645,56936,6,1,28,125,2017-11-06 16:00:13,,0
9646,91536,13,1,607,400,2017-11-06 16:00:13,,0
9647,85858,9,1,13,232,2017-11-06 16:00:13,,0
9648,91734,8,1,19,145,2017-11-06 16:00:13,,0
9649,5314,25,1,19,259,2017-11-06 16:00:13,,0
9650,142730,28,1,18,135,2017-11-06 16:00:13,,0
9651,13597,22,1,19,116,2017-11-06 16:00:13,,0
9652,108032,12,1,18,265,2017-11-06 16:00:13,,0
9653,80398,9,1,19,215,2017-11-06 16:00:13,,0
9654,37919,13,1,607,400,2017-11-06 16:00:13,,0
9655,101919,12,1,17,259,2017-11-06 16:00:13,,0
9656,40631,18,1,19,107,2017-11-06 16:00:13,,0
9657,63144,12,1,8,19,2017-11-06 16:00:13,,0
9658,23953,1,1,19,134,2017-11-06 16:00:13,,0
9659,95006,13,1,607,400,2017-11-06 16:00:13,,0
9660,70683,3,1,17,489,2017-11-06 16:00:13,,0
9661,66818,18,1,19,107,2017-11-06 16:00:13,,0
9662,105433,13,1,607,400,2017-11-06 16:00:13,,0
9663,87012,3,1,41,137,2017-11-06 16:00:13,,0
9664,124294,6,1,19,459,2017-11-06 16:00:13,,0
9665,178949,13,1,13,477,2017-11-06 16:00:13,,0
9666,77494,3,1,6,480,2017-11-06 16:00:13,,0
9667,92511,2,2,19,364,2017-11-06 16:00:13,,0
9668,19319,12,1,17,212,2017-11-06 16:00:13,,0
9669,109243,13,1,607,400,2017-11-06 16:00:13,,0
9670,180923,3,1,19,280,2017-11-06 16:00:13,,0
9671,81076,3,1,16,280,2017-11-06 16:00:13,,0
9672,41285,1,1,6,134,2017-11-06 16:00:13,,0
9673,136898,14,1,17,489,2017-11-06 16:00:13,,0
9674,121296,12,1,19,178,2017-11-06 16:00:13,,0
9675,83860,20,1,20,478,2017-11-06 16:00:13,,0
9676,24626,2,1,19,122,2017-11-06 16:00:13,,0
9677,44893,15,1,15,245,2017-11-06 16:00:13,,0
9678,48062,12,1,23,259,2017-11-06 16:00:13,,0
9679,81076,9,1,16,134,2017-11-06 16:00:13,,0
9680,35215,3,1,22,442,2017-11-06 16:00:13,,0
9681,35215,64,1,22,459,2017-11-06 16:00:13,,0
9682,24876,12,1,23,259,2017-11-06 16:00:13,,0
9683,17853,64,1,19,459,2017-11-06 16:00:13,,0
9684,1074,24,2,13,105,2017-11-06 16:00:13,,0
9685,4690,3,1,13,137,2017-11-06 16:00:13,,0
9686,82742,3,1,13,115,2017-11-06 16:00:13,,0
9687,91694,14,1,19,401,2017-11-06 16:00:13,,0
9688,23167,15,1,13,245,2017-11-06 16:00:13,,0
9689,1285,1,1,20,178,2017-11-06 16:00:13,,0
9690,113363,11,1,13,319,2017-11-06 16:00:13,,0
9691,114490,13,1,607,400,2017-11-06 16:00:13,,0
9692,62223,3,1,3,130,2017-11-06 16:00:13,,0
9693,43968,2,1,20,122,2017-11-06 16:00:13,,0
9694,4741,15,1,9,245,2017-11-06 16:00:13,,0
9695,64618,3,1,13,379,2017-11-06 16:00:13,,0
9696,83830,2,1,9,212,2017-11-06 16:00:13,,0
9697,139507,3,1,19,424,2017-11-06 16:00:13,,0
9698,136683,8,1,34,145,2017-11-06 16:00:13,,0
9699,191802,9,1,19,234,2017-11-06 16:00:13,,0
9700,81571,9,1,17,232,2017-11-06 16:00:13,,0
9701,2600,1,1,13,134,2017-11-06 16:00:13,,0
9702,4052,18,1,20,134,2017-11-06 16:00:13,,0
9703,191802,12,1,19,259,2017-11-06 16:00:13,,0
9704,158417,15,2,65,245,2017-11-06 16:00:13,,0
9705,47273,6,1,47,459,2017-11-06 16:00:13,,0
9706,120982,15,1,19,265,2017-11-06 16:00:13,,0
9707,59020,9,1,22,215,2017-11-06 16:00:13,,0
9708,63698,2,1,17,452,2017-11-06 16:00:13,,0
9709,73516,9,1,19,134,2017-11-06 16:00:13,,0
9710,110359,23,1,13,153,2017-11-06 16:00:13,,0
9711,63839,14,1,32,349,2017-11-06 16:00:13,,0
9712,50314,9,1,13,442,2017-11-06 16:00:13,,0
9713,73487,15,1,35,245,2017-11-06 16:00:13,,0
9714,177781,9,1,19,244,2017-11-06 16:00:13,,0
9715,97773,64,1,47,459,2017-11-06 16:00:13,,0
9716,92712,3,1,19,480,2017-11-06 16:00:13,,0
9717,172827,35,1,25,274,2017-11-06 16:00:13,2017-11-06 16:47:49,1
9718,70308,15,1,20,140,2017-11-06 16:00:13,,0
9719,80053,12,1,17,140,2017-11-06 16:00:13,,0
9720,16032,9,1,28,442,2017-11-06 16:00:13,,0
9721,17149,18,3032,607,107,2017-11-06 16:00:13,,0
9722,44493,18,1,13,107,2017-11-06 16:00:13,,0
9723,2770,12,2,1,245,2017-11-06 16:00:13,,0
9724,74074,12,1,18,326,2017-11-06 16:00:13,,0
9725,191176,15,1,19,245,2017-11-06 16:00:13,,0
9726,143418,14,1,19,442,2017-11-06 16:00:13,,0
9727,2770,15,2,1,245,2017-11-06 16:00:13,,0
9728,91694,15,1,19,130,2017-11-06 16:00:13,,0
9729,97744,3,1,20,211,2017-11-06 16:00:13,,0
9730,123253,3,1,41,379,2017-11-06 16:00:13,,0
9731,83616,12,1,13,259,2017-11-06 16:00:13,,0
9732,100333,14,1,8,379,2017-11-06 16:00:13,,0
9733,16032,13,1,28,400,2017-11-06 16:00:13,,0
9734,124172,9,1,19,234,2017-11-06 16:00:13,,0
9735,71711,15,1,14,153,2017-11-06 16:00:13,,0
9736,124172,12,1,19,259,2017-11-06 16:00:13,,0
9737,82022,15,1,19,315,2017-11-06 16:00:13,,0
9738,107250,6,1,17,459,2017-11-06 16:00:13,,0
9739,118950,2,1,13,212,2017-11-06 16:00:13,,0
9740,83830,12,1,9,328,2017-11-06 16:00:13,,0
9741,120075,3,1,13,280,2017-11-06 16:00:13,,0
9742,159649,12,1,19,259,2017-11-06 16:00:13,,0
9743,63839,14,1,32,439,2017-11-06 16:00:13,,0
9744,131991,1,1,40,137,2017-11-06 16:00:13,,0
9745,118950,12,1,13,328,2017-11-06 16:00:13,,0
9746,118103,3,1,9,280,2017-11-06 16:00:13,,0
9747,110242,2,1,28,219,2017-11-06 16:00:13,,0
9748,33393,3,1,13,115,2017-11-06 16:00:13,,0
9749,45745,14,1,17,489,2017-11-06 16:00:13,,0
9750,195556,18,1,40,439,2017-11-06 16:00:13,,0
9751,53929,13,1,607,400,2017-11-06 16:00:13,,0
9752,6773,13,2,607,400,2017-11-06 16:00:13,,0
9753,1074,20,2,13,259,2017-11-06 16:00:13,,0
9754,25705,2,2,53,205,2017-11-06 16:00:13,,0
9755,2770,18,2,1,121,2017-11-06 16:00:13,,0
9756,74732,35,1,13,21,2017-11-06 16:00:13,2017-11-07 11:40:55,1
9757,14782,3,1,18,280,2017-11-06 16:00:13,,0
9758,1285,9,1,20,215,2017-11-06 16:00:13,,0
9759,146705,2,1,13,364,2017-11-06 16:00:13,,0
9760,50312,64,1,10,459,2017-11-06 16:00:13,,0
9761,177027,13,1,13,477,2017-11-06 16:00:13,,0
9762,104945,3,1,10,115,2017-11-06 16:00:13,,0
9763,72028,3,1,13,280,2017-11-06 16:00:13,,0
9764,109676,2,1,2,435,2017-11-06 16:00:13,,0
9765,14063,15,1,13,386,2017-11-06 16:00:13,,0
9766,25648,13,1,607,400,2017-11-06 16:00:13,,0
9767,92491,18,1,13,439,2017-11-06 16:00:13,,0
9768,201182,9,1,6,244,2017-11-06 16:00:13,,0
9769,85065,3,1,18,280,2017-11-06 16:00:13,,0
9770,107250,64,1,17,459,2017-11-06 16:00:13,,0
9771,89141,3,1,13,480,2017-11-06 16:00:13,,0
9772,114802,9,1,9,442,2017-11-06 16:00:13,,0
9773,178478,2,1,13,477,2017-11-06 16:00:13,,0
9774,68861,25,1,13,259,2017-11-06 16:00:13,,0
9775,148473,9,1,19,244,2017-11-06 16:00:13,,0
9776,16399,13,1,607,400,2017-11-06 16:00:13,,0
9777,40001,12,1,13,265,2017-11-06 16:00:13,,0
9778,112333,10,1,17,377,2017-11-06 16:00:13,,0
9779,66957,12,1,15,178,2017-11-06 16:00:13,,0
9780,72028,12,1,13,178,2017-11-06 16:00:13,,0
9781,211839,23,1,13,153,2017-11-06 16:00:13,,0
9782,23878,17,2,15,280,2017-11-06 16:00:13,,0
9783,118123,9,1,8,134,2017-11-06 16:00:13,,0
9784,41774,15,1,13,245,2017-11-06 16:00:13,,0
9785,105587,13,2,607,400,2017-11-06 16:00:13,,0
9786,31303,3,1,13,130,2017-11-06 16:00:13,,0
9787,78827,13,1,607,400,2017-11-06 16:00:13,,0
9788,91694,2,1,19,435,2017-11-06 16:00:13,,0
9789,163243,2,1,19,122,2017-11-06 16:00:13,,0
9790,19795,13,1,22,477,2017-11-06 16:00:13,,0
9791,167129,18,1,13,439,2017-11-06 16:00:13,,0
9792,176749,13,2,607,400,2017-11-06 16:00:13,,0
9793,105456,13,1,607,400,2017-11-06 16:00:13,,0
9794,131390,15,1,5,265,2017-11-06 16:00:13,,0
9795,191055,6,1,10,459,2017-11-06 16:00:13,,0
9796,12787,12,1,7,328,2017-11-06 16:00:13,,0
9797,84916,8,1,19,145,2017-11-06 16:00:13,,0
9798,114802,1,1,9,153,2017-11-06 16:00:13,,0
9799,35685,12,1,56,205,2017-11-06 16:00:13,,0
9800,99856,8,1,19,145,2017-11-06 16:00:13,,0
9801,5348,12,1,13,409,2017-11-06 16:00:13,,0
9802,47273,3,1,47,280,2017-11-06 16:00:13,,0
9803,184321,13,1,607,400,2017-11-06 16:00:13,,0
9804,105321,28,1,13,135,2017-11-06 16:00:13,,0
9805,5787,15,1,19,140,2017-11-06 16:00:13,,0
9806,94778,19,0,0,210,2017-11-06 16:00:13,,0
